author_user_id,tag_id,quiz_title,question,choice1,choice2,choice3,choice4,correct_answer,explanation,answer_source
1,6,ActiveRecord::RecordNotUnique: SQLite3::ConstraintException: UNIQUE constraint failed: xxx,「ActiveRecord::RecordNotUnique: SQLite3::ConstraintException: UNIQUE constraint failed: xxx」このエラーの原因は何ですか？,メソッドが存在しないクラスを呼び出した,ファイルが見つからない,データベースの一意制約に違反した,シンボルを整数に変換しようとした,3,このエラーは、データベースで一意性制約（UNIQUE制約）が設定されているカラムに対して、重複する値を挿入しようとした場合に発生します。一意性を保つために、重複するデータが存在しないことを確認する必要があります。,https://musclecoding.com/rails-error/#index_id54
1,6,NameError: uninitialized constant,「NameError: uninitialized constant」が発生するのはどのような状況ですか？,未定義の変数を使用したとき,クラスやモジュールが見つからないとき,メソッドが非公開のとき,配列が空のとき,2,未定義のクラスやモジュールを参照しようとした場合に発生します。例えば、MyClassが定義されていない状態でMyClass.newを呼び出す。,https://qiita.com/imotan/items/c73fab5ee230114a08b6
1,6,TypeError,「TypeError」が発生する原因は何ですか？,数値型を文字列型に変換できなかったとき,nilを文字列型に変換しようとしたとき,適切な型キャストがされていないとき,配列が空のとき,3,ある型の値を別の型に自動変換できない場合にTypeErrorが発生します。例えば、数値を直接文字列と結合しようとした場合。,https://docs.ruby-lang.org/ja/latest/class/TypeError.html
1,6,ActiveRecord::InvalidForeignKey,ActiveRecord::InvalidForeignKey エラーが発生する原因として正しいものはどれですか？,外部キー制約に違反する操作が実行された場合,モデルに関連付けが定義されていない場合,データベース接続が切れている場合,外部キーが主キーとして定義されていない場合,1,ActiveRecord::InvalidForeignKey は、外部キー制約を持つカラムに対して関連付けが壊れるような操作が実行された場合に発生します。例えば、親テーブルに関連するレコードが存在しない状態で、子テーブルにデータを挿入しようとすると、このエラーが発生します。,https://qiita.com/TANIOKA_Akihiro/items/915924bbe7c5662b6541
1,6,docker-compose: Service failed to build,docker-compose: Service failed to build の原因として正しいものは？,Dockerfileに記述ミスがある,イメージの名前が間違っている,コンテナがポートを開けない,ホストマシンのネットワークが不安定,1,docker-composeを使用してビルド中に、Dockerfile内の記述が無効だった場合、このエラーが発生します。例えば、COPYやRUNステートメントが間違っている場合です。,https://qiita.com/j1403239/items/baa989113c6992105115
1,6,Error response from daemon: driver failed programming external connectivity,Error response from daemon: driver failed programming external connectivity エラーの原因として正しいものは？,ネットワーク接続が切断されている,Dockerイメージが存在しない,コンテナがメモリ不足で停止した,ポートが他のプロセスによって使用されている,4,このエラーは、Dockerコンテナが指定されたホストポートを使用しようとしたときに、すでに別のプロセスがそのポートを使用している場合に発生します。例えば、ポート3000が既に他のアプリケーションで使用されている場合、コンテナの起動に失敗します。,https://qiita.com/Senritsu420/items/65e0da5696040a5a17c4
1,6,undefined method 'each' for nil:NilClass,undefined method 'each' for nil:NilClass エラーが発生する原因は？,配列が空である,配列がnilである,配列に文字列が含まれている,配列に数値が含まれている,2,nilに対してeachメソッドを呼び出そうとした場合に発生するエラーです。,https://qiita.com/somarihair/items/f0d3d3be11e1b6b85df7
1,6,SyntaxError: unexpected end-of-input,SyntaxError: unexpected end-of-input の主な原因は？,必要なendが不足している,不正なメソッド名を使っている,定義されていない変数を使用している,配列の要素が多すぎる,1,endが不足しているときに発生するエラーで、構文が正しく閉じられていません。,https://web-engineer-wiki.com/javascript/error-unexpected-end-of-input/
1,6,Routing Error: No route matches,Routing Error: No route matches の主な原因は？,指定されたルートが存在しない,コントローラーが定義されていない,ビューが見つからない,テーブルが存在しない,1,URLに対応するルートが設定されていない場合に発生します。,https://qiita.com/rhythmic0531/items/27c87dd7465d44416813
1,6,TypeError: nil can't be coerced into Integer,TypeError: nil can't be coerced into Integer の原因は？,nilを数値演算に使用した,nilに文字列を追加した,nilにメソッドを呼び出した,nilを変数に代入した,1,nilを数値として扱おうとすると発生するエラーです。,https://qiita.com/TK_WebSE/items/ff89f3372b71620ef61c
1,6,NameError: undefined local variable or method 'hoge',NameError: undefined local variable or method 'hoge' の原因は？,hogeがクラスとして定義されていない,hogeがメソッドとして定義されていない,hogeがローカル変数として定義されていない,hogeが配列でない,3,ローカル変数またはメソッドとしてhogeが定義されていない場合に発生します。,"https://magazine.rubyist.net/articles/0014/0014-CGIProgrammingForRubyBeginners-2.html#:~:text=%E3%82%A8%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%83%E3%82%BB%E3%83%BC%E3%82%B8%E3%81%AE%20%E3%80%8Cundefined%20local,%E5%90%8D%E3%82%92%E4%BD%BF%E3%81%86%E3%81%93%E3%81%A8%E3%81%A7%E3%81%99%E3%80%82"
